DelinquentStatus,CustFICO,CustIncome,AcctOpenNoMonths,IntRate,CurrAcctBal,CreditOpenNoMonths,DaysToPmtDue,InqLst6Mos,NoLatePmtLst2Yrs,PublicRecords,CreditPurpose
1,702,68852,27,0.1253,8892,10,25,2,0,1,DebtConsol
0,692,68852,28,0.1304,8968,10,31,6,2,0,DebtConsol
0,672,68852,43,0.1588,13853,10,73,1,0,0,DebtConsol
0,707,68120,27,0.1505,25506,10,98,4,0,0,DebtConsol
0,797,66892,7,0.0705,6015,10,43,1,0,0,DebtConsol
0,742,66446,29,0.0894,25212,10,46,1,0,0,DebtConsol
0,772,65485,12,0.074,16685,10,47,0,0,0,DebtConsol
0,732,65485,23,0.1284,8359,10,91,1,0,0,DebtConsol
0,662,64747,9,0.1267,16770,10,50,0,0,0,DebtConsol
0,677,64520,22,0.1387,7073,10,60,7,0,0,DebtConsol
0,682,63591,45,0.1411,14731,10,86,0,0,0,DebtConsol
0,762,63191,21,0.0932,24142,10,49,0,0,0,DebtConsol
0,722,62785,68,0.1385,12606,10,88,0,0,0,DebtConsol
0,722,61733,31,0.1183,19036,10,82,0,0,0,DebtConsol
0,757,61516,14,0.0774,3467,10,19,1,0,0,DebtConsol
0,742,58227,21,0.1095,11904,10,38,0,0,0,DebtConsol
0,772,57919,14,0.0859,14163,10,18,5,0,0,DebtConsol
1,822,57711,6,0.0768,510,10,1,0,0,0,DebtConsol
0,747,56512,36,0.0894,25716,10,73,0,0,0,DebtConsol
0,742,53042,13,0.1095,5274,10,65,0,0,0,DebtConsol
0,642,51681,15,0.1457,9930,10,55,0,1,0,DebtConsol
1,722,51397,12,0.1114,20037,10,58,4,1,0,DebtConsol
0,747,96239,68,0.1158,33697,10,51,2,1,0,CreditCard
0,722,92839,55,0.1218,121159,10,74,0,0,0,CreditCard
0,697,86016,23,0.1253,7479,10,27,2,0,0,CreditCard
0,762,85226,29,0.0894,2308,10,33,3,0,0,CreditCard
0,752,85226,33,0.0788,28184,10,43,1,0,0,CreditCard
1,697,84412,42,0.1322,23494,10,46,0,3,1,CreditCard
0,642,82702,20,0.1861,37839,10,54,2,0,0,CreditCard
0,707,81433,26,0.1134,45303,10,46,6,0,0,CreditCard
0,787,80870,15,0.074,63621,10,13,0,0,0,CreditCard
0,772,80333,15,0.074,5628,10,14,0,0,0,CreditCard
0,682,80293,6,0.1078,16164,10,80,1,0,0,CreditCard
0,707,75364,56,0.1392,27584,10,54,1,0,0,CreditCard
0,737,74395,20,0.0963,13734,10,75,1,0,0,CreditCard
0,657,73127,70,0.1829,0,10,0,2,0,0,CreditCard
0,727,72732,42,0.1316,49542,10,54,2,0,0,CreditCard
1,812,71786,12,0.0743,813,10,1,0,0,0,CreditCard
1,642,69469,28,0.1501,15780,10,20,4,3,0,CreditCard
0,762,65630,29,0.0894,8694,10,54,4,0,0,CreditCard
0,697,59700,22,0.1253,8301,10,79,0,0,0,CreditCard
1,767,58729,13,0.08,5748,10,12,0,1,0,CreditCard
0,722,56641,19,0.1071,24397,10,53,1,0,0,CreditCard
0,742,90967,15,0.1221,4,10,0,1,0,1,Business
0,682,82346,57,0.1913,164324,10,92,1,2,0,Business
0,802,78894,40,0.0963,21267,10,33,1,0,0,Business
0,792,76341,54,0.1461,14653,10,44,3,0,0,Business
0,687,75600,20,0.1078,8035,10,50,1,1,1,Business
0,687,73642,14,0.1739,35820,10,96,1,0,0,Business
0,702,72332,72,0.1533,35998,10,87,0,0,0,Business
0,737,71786,55,0.1221,5801,10,11,0,0,0,Business
0,697,70657,30,0.1843,5538,10,64,7,0,1,Business
0,717,70218,12,0.1253,8596,10,90,0,0,0,Business
1,692,68852,44,0.1272,22252,10,80,2,1,0,Business
0,822,67893,66,0.0901,185,10,0,0,0,0,Business
1,797,66200,58,0.1565,39,10,0,1,0,0,Business
0,677,50816,21,0.179,30760,10,82,2,0,0,Business
0,767,49599,9,0.0932,4160,10,40,0,0,0,Business
1,787,91605,18,0.0774,205,9,0,3,0,0,Spending
0,792,66892,26,0.0774,89252,9,6,0,0,0,Spending
0,707,59220,9,0.1148,4336,9,12,1,0,0,Spending
0,807,44472,17,0.0963,35,9,1,0,0,0,Spending
0,677,34038,4,0.1461,369,9,3,1,1,0,Spending
0,727,86783,13,0.0963,19654,9,77,0,0,0,Other
0,727,83741,65,0.1136,47360,9,79,1,0,0,Other
0,767,82702,12,0.0714,73708,9,25,0,0,0,Other
0,787,82166,26,0.08,0,9,0,0,0,0,Other
0,737,81433,27,0.1316,17533,9,95,0,0,0,Other
0,707,81059,19,0.1218,37591,9,77,0,0,0,Other
0,712,80870,24,0.1148,38771,9,38,1,0,0,Other
0,792,80487,19,0.1189,2759,9,11,5,0,0,Other
0,717,79901,35,0.1183,31280,9,51,1,0,0,Other
0,792,79703,28,0.08,186072,9,17,0,0,0,Other
0,707,78507,41,0.1136,29618,9,78,0,0,0,Other
0,797,77914,11,0.0774,2792,9,5,1,0,0,Other
0,727,77542,44,0.1158,67595,9,68,0,0,0,Other
0,692,77192,19,0.1347,40479,9,8,3,0,0,Other
0,792,76748,24,0.0807,40384,9,9,0,0,0,Other
0,737,76748,18,0.0859,13253,9,20,1,0,0,Other
0,697,76066,2,0.1189,5742,9,55,0,1,0,Other
0,767,75834,15,0.0714,6760,9,12,0,0,0,Other
1,782,75600,13,0.0743,5760,9,16,0,0,0,Other
0,692,74641,14,0.1095,25972,9,89,1,0,0,Other
0,762,74396,5,0.0768,6222,9,18,0,0,0,Other
0,767,74395,53,0.0951,464,9,18,8,0,0,Other
0,667,74395,18,0.1913,234,9,3,2,1,0,Other
0,737,73386,32,0.1148,22158,9,80,4,0,0,Other
0,752,73127,15,0.0774,63299,9,64,2,0,0,Other
0,682,72600,69,0.1531,15268,9,57,0,0,1,Other
1,782,71786,20,0.0705,5236,9,8,2,0,0,Other
0,692,70944,42,0.1357,13966,9,60,0,0,0,Other
1,687,70365,49,0.1272,18734,9,62,2,0,1,Other
1,697,70271,8,0.1253,16183,9,32,0,2,0,Other
0,792,70070,31,0.0859,2910,9,5,1,0,0,Other
0,752,69469,13,0.0774,15489,9,35,1,0,0,Other
1,797,68852,17,0.1189,3391,9,6,2,0,0,Other
0,757,68852,37,0.0894,946,9,18,1,0,0,Other
0,697,68852,8,0.1379,5824,9,64,1,1,0,Other
1,677,68852,4,0.1287,1506,9,37,0,2,0,Other
0,762,68377,26,0.0963,23607,9,37,4,0,0,Other
0,677,67893,20,0.1197,5450,9,40,0,0,0,Other
0,797,67231,13,0.0807,12430,9,19,1,0,0,Other
1,712,67231,54,0.1134,5482,9,17,0,2,0,Other
1,697,67231,3,0.1158,22723,9,76,2,0,1,Other
1,782,66445,10,0.074,2765,9,9,1,0,0,Other
0,777,66200,12,0.074,89277,9,11,1,0,0,Other
1,762,65485,7,0.0775,21050,9,0,0,0,0,Other
0,757,65485,69,0.1183,6606,9,35,0,0,0,Other
0,687,65117,14,0.1379,2987,9,49,0,0,0,Other
0,717,64368,13,0.0976,5000,9,23,1,0,0,Other
0,657,63591,8,0.1324,2829,9,108,0,0,0,Other
0,772,63432,55,0.1189,22828,9,21,1,0,0,Other
1,672,61516,3,0.1091,0,9,0,0,0,1,Other
0,672,60629,8,0.1292,9642,9,64,0,2,0,Other
0,787,60627,55,0.1241,507,9,0,7,0,0,Other
0,762,59700,16,0.1025,17905,9,56,0,0,0,Other
1,662,59700,10,0.1459,6968,9,60,0,0,1,Other
0,792,57711,26,0.1357,1479,9,7,7,0,0,Other
0,777,56641,18,0.0774,0,9,0,0,0,0,Other
0,787,54560,18,0.074,6115,9,16,2,0,0,Other
0,662,54560,7,0.16,1436,9,65,6,1,0,Other
0,717,53525,13,0.1189,9764,9,22,3,0,0,Other
1,667,49833,1,0.1141,12229,9,90,0,0,1,Other
1,682,45643,16,0.1287,2269,9,25,2,1,0,Other
1,742,98295,42,0.1316,15083,9,45,2,0,0,HomeRenovation
0,727,96767,67,0.1253,121563,9,26,1,0,0,HomeRenovation
0,747,96239,57,0.1109,270800,9,25,5,0,0,HomeRenovation
1,662,94019,14,0.138,13793,9,57,0,2,0,HomeRenovation
0,827,87527,32,0.1051,84236,9,4,0,0,0,HomeRenovation
0,677,86016,16,0.1357,43724,9,67,1,1,0,HomeRenovation
1,762,83571,7,0.0775,21050,9,1,0,0,0,HomeRenovation
0,772,82702,42,0.0894,92944,9,20,0,0,0,HomeRenovation
0,712,81247,71,0.1461,65844,9,48,1,0,0,HomeRenovation
0,737,78894,13,0.0859,134842,9,35,2,0,0,HomeRenovation
0,807,78058,60,0.1148,158000,9,0,3,0,0,HomeRenovation
0,777,75529,18,0.0768,36268,9,32,2,0,0,HomeRenovation
0,792,74884,53,0.0988,16835,9,15,1,0,0,HomeRenovation
0,742,74395,55,0.1183,20586,9,37,0,0,0,HomeRenovation
0,682,74395,24,0.1197,26966,9,70,1,0,1,HomeRenovation
1,662,73643,14,0.1496,9586,9,41,2,4,0,HomeRenovation
1,717,72864,33,0.1158,12293,9,20,1,1,0,HomeRenovation
0,707,72864,33,0.1253,4358,9,46,2,0,0,HomeRenovation
0,757,72493,11,0.0774,20362,9,19,0,1,0,HomeRenovation
0,797,71786,26,0.0774,9109,9,73,1,0,0,HomeRenovation
0,777,70929,54,0.1095,12683,9,18,0,0,0,HomeRenovation
1,667,67907,5,0.1229,26036,9,89,1,1,0,HomeRenovation
1,652,67231,22,0.1425,19457,9,51,0,2,0,HomeRenovation
1,712,66944,26,0.1287,168334,9,83,1,1,0,HomeRenovation
0,662,66549,18,0.1367,6713,9,59,0,1,0,HomeRenovation
0,687,65485,10,0.1078,10979,9,37,0,2,0,HomeRenovation
0,722,62033,21,0.1148,3316,9,44,1,0,0,HomeRenovation
0,712,92959,27,0.1253,444,9,2,0,0,0,Education
0,717,90838,33,0.1253,38384,9,90,1,0,0,Education
0,692,82702,57,0.1426,57803,9,81,1,0,0,Education
0,747,78786,23,0.1158,57168,9,16,4,0,0,Education
0,722,75029,28,0.0976,8866,9,24,1,0,1,Education
0,702,67564,4,0.1051,388,9,6,0,0,0,Education
0,722,66549,6,0.1062,3860,9,91,2,0,0,Education
0,662,49599,18,0.1531,4815,9,94,0,1,0,Education
1,752,49040,13,0.0932,11096,9,10,0,1,0,Education
1,797,41415,4,0.1148,2763,9,9,5,0,0,Education
1,717,107553,30,0.1083,228727,9,77,4,0,0,DebtConsol
1,692,104912,33,0.1347,127192,9,67,1,0,0,DebtConsol
1,802,103703,9,0.0743,150786,9,17,0,0,0,DebtConsol
0,727,96239,73,0.1843,78724,9,75,9,0,0,DebtConsol
0,762,94019,13,0.0774,17604,9,36,2,0,0,DebtConsol
0,772,92839,40,0.0963,12228,9,17,1,0,0,DebtConsol
0,697,89643,42,0.1392,25641,9,92,0,1,0,DebtConsol
1,802,87527,5,0.0712,150786,9,2,0,0,0,DebtConsol
0,677,87527,73,0.167,56883,9,93,1,1,0,DebtConsol
0,747,86721,67,0.1218,39716,9,37,1,0,0,DebtConsol
0,732,86554,55,0.1189,27062,9,79,0,0,0,DebtConsol
0,782,85424,39,0.0788,16224,9,38,1,0,0,DebtConsol
0,667,85226,43,0.1537,17258,9,81,1,1,0,DebtConsol
0,717,84412,68,0.1178,29601,9,55,2,0,0,DebtConsol
0,717,84079,61,0.1253,54294,9,72,4,0,0,DebtConsol
0,692,84079,72,0.1565,115152,9,53,4,1,0,DebtConsol
0,682,83741,71,0.167,46226,9,97,1,0,0,DebtConsol
0,737,83571,40,0.1025,8443,9,43,0,0,0,DebtConsol
0,727,83571,26,0.0945,9438,9,33,3,0,0,DebtConsol
0,682,83571,40,0.1442,30160,9,33,2,1,0,DebtConsol
1,737,83274,55,0.1183,121874,9,54,1,0,0,DebtConsol
1,712,83053,33,0.1183,38771,9,38,1,0,0,DebtConsol
0,692,82613,9,0.1218,25873,9,63,2,0,1,DebtConsol
0,702,81619,59,0.1316,18071,9,65,2,0,1,DebtConsol
0,677,80870,33,0.1357,7259,9,59,0,0,1,DebtConsol
0,662,80870,36,0.1861,88391,9,89,1,0,0,DebtConsol
0,692,79703,28,0.1482,22470,9,45,0,0,0,DebtConsol
0,667,79628,25,0.2086,53338,9,41,6,1,0,DebtConsol
0,727,79302,53,0.1284,8776,9,25,2,0,0,DebtConsol
0,707,79099,33,0.1218,12822,9,73,0,0,0,DebtConsol
0,792,78894,26,0.0859,1800,9,3,1,0,0,DebtConsol
0,682,78894,41,0.1204,49459,9,88,1,2,0,DebtConsol
0,732,77844,32,0.1099,13855,9,42,0,0,0,DebtConsol
0,747,77708,13,0.08,78532,9,36,3,0,0,DebtConsol
0,692,77412,45,0.1357,17729,9,39,0,0,0,DebtConsol
0,762,76748,15,0.0774,37397,9,29,0,0,0,DebtConsol
0,687,76748,42,0.1442,5226,9,48,2,0,0,DebtConsol
0,687,76748,19,0.1287,26241,9,57,1,0,0,DebtConsol
0,697,76643,18,0.1253,27017,9,45,2,0,0,DebtConsol
0,727,76295,13,0.0894,20017,9,32,0,0,0,DebtConsol
0,777,75600,40,0.1095,1842,9,2,0,0,0,DebtConsol
0,707,75600,13,0.1312,34776,9,54,0,0,0,DebtConsol
0,717,75354,7,0.0894,14040,9,67,0,0,0,DebtConsol
0,707,75125,14,0.1292,56002,9,73,0,0,0,DebtConsol
0,677,74497,17,0.1292,22247,9,93,1,0,0,DebtConsol
1,672,74395,30,0.1797,25879,9,77,2,3,0,DebtConsol
0,687,73896,57,0.1474,19367,9,49,2,0,0,DebtConsol
0,732,73127,55,0.1218,11522,9,46,0,1,0,DebtConsol
1,667,73014,17,0.1426,3407,9,48,2,5,0,DebtConsol
0,742,72864,10,0.1126,17094,9,19,0,0,0,DebtConsol
0,752,72600,41,0.1158,16877,9,54,1,0,0,DebtConsol
0,682,72600,27,0.1392,618,9,1,0,1,0,DebtConsol
1,682,72332,24,0.1704,13641,9,98,2,0,1,DebtConsol
0,682,72332,20,0.1197,10832,9,32,5,0,0,DebtConsol
0,692,72026,28,0.1379,6344,9,32,0,1,0,DebtConsol
0,782,71786,26,0.0859,8825,9,17,3,0,0,DebtConsol
0,807,71509,31,0.0932,7336,9,7,0,0,0,DebtConsol
0,767,71509,50,0.0951,2279,9,20,3,0,0,DebtConsol
0,782,70944,31,0.0859,22556,9,23,0,0,0,DebtConsol
0,717,70944,26,0.1025,8180,9,49,1,0,0,DebtConsol
0,652,70395,15,0.1861,18545,9,86,1,0,0,DebtConsol
1,682,70365,33,0.1186,11868,9,71,0,2,0,DebtConsol
0,732,69839,41,0.1183,26127,9,44,1,0,0,DebtConsol
1,697,69772,12,0.1096,17558,9,62,1,0,1,DebtConsol
0,727,69469,27,0.1158,22607,9,57,0,0,0,DebtConsol
1,682,69469,27,0.1241,12792,9,50,2,2,0,DebtConsol
0,682,69469,27,0.1379,29330,9,57,0,0,0,DebtConsol
0,772,68852,54,0.1114,18609,9,16,2,0,0,DebtConsol
0,742,68852,67,0.1218,100842,9,34,1,0,0,DebtConsol
1,697,68852,35,0.145,24325,9,83,0,0,1,DebtConsol
0,692,68852,40,0.1357,8927,9,51,4,0,1,DebtConsol
1,782,68217,36,0.0751,4198,9,15,1,0,0,DebtConsol
0,757,68057,26,0.0859,20627,9,21,0,0,0,DebtConsol
0,662,67564,46,0.1635,14958,9,71,0,0,0,DebtConsol
0,742,67231,26,0.0894,12377,9,39,3,0,0,DebtConsol
0,667,67231,33,0.1349,2569,9,98,0,0,0,DebtConsol
0,767,67230,41,0.1114,13095,9,19,2,0,0,DebtConsol
0,772,66094,34,0.0751,6294,9,33,0,0,0,DebtConsol
0,662,65868,21,0.1505,19469,9,84,1,1,0,DebtConsol
1,722,65845,17,0.1134,23119,9,50,3,0,1,DebtConsol
1,672,65582,33,0.1261,16083,9,70,0,0,1,DebtConsol
1,737,65485,13,0.1114,11919,9,76,1,1,0,DebtConsol
0,702,65485,28,0.1357,8006,9,90,2,0,0,DebtConsol
1,702,64747,32,0.1136,12844,9,54,1,0,1,DebtConsol
1,712,64513,42,0.1379,17500,9,85,0,0,1,DebtConsol
0,722,64236,46,0.1183,14907,9,43,0,0,0,DebtConsol
0,757,63591,31,0.0788,8647,9,26,1,0,0,DebtConsol
0,672,63591,31,0.1461,9311,9,40,0,0,0,DebtConsol
0,672,63591,28,0.1411,10942,9,57,0,0,0,DebtConsol
0,752,62867,37,0.1148,6698,9,67,0,0,0,DebtConsol
1,742,62785,29,0.0894,2140,9,5,0,1,0,DebtConsol
0,697,62578,34,0.1496,5049,9,76,7,1,0,DebtConsol
0,762,62370,26,0.0932,4022,9,20,0,0,0,DebtConsol
0,722,62202,30,0.1062,5455,9,83,0,0,0,DebtConsol
0,737,61862,5,0.0774,37804,9,21,1,0,0,DebtConsol
0,742,61516,26,0.0963,7108,9,18,2,0,0,DebtConsol
0,672,61516,7,0.1357,1243,9,17,2,0,0,DebtConsol
0,702,61381,36,0.1357,20688,9,91,0,0,0,DebtConsol
0,742,60169,10,0.1008,1620,9,17,0,0,0,DebtConsol
0,757,59263,31,0.0894,13819,9,36,0,0,0,DebtConsol
0,752,56805,13,0.0774,15813,9,75,0,0,0,DebtConsol
0,697,56641,41,0.1442,20392,9,94,1,0,0,DebtConsol
0,677,56641,23,0.1474,21202,9,88,0,1,0,DebtConsol
1,692,53689,33,0.1209,9931,9,29,0,1,0,DebtConsol
0,707,53686,8,0.1189,1952,9,26,0,0,0,DebtConsol
0,727,53139,27,0.1148,21052,9,85,0,0,0,DebtConsol
0,742,53042,17,0.1095,8810,9,23,1,0,0,DebtConsol
1,692,53042,13,0.1221,5122,9,73,0,0,1,DebtConsol
1,692,50220,11,0.1218,3156,9,26,0,1,0,DebtConsol
1,742,50217,13,0.0859,3406,9,9,1,0,1,DebtConsol
0,707,100582,36,0.1253,229908,9,77,1,0,0,CreditCard
0,747,95809,73,0.1607,59308,9,32,2,0,0,CreditCard
0,722,90313,27,0.1114,3441,9,41,3,0,0,CreditCard
0,732,89508,45,0.1357,715,9,1,6,0,0,CreditCard
0,727,86002,14,0.0894,74809,9,58,0,0,0,CreditCard
0,712,84740,28,0.1284,3462,9,21,0,0,0,CreditCard
0,757,84412,18,0.1158,32255,9,31,0,0,0,CreditCard
0,697,84412,73,0.1607,61165,9,91,0,0,0,CreditCard
0,757,84298,54,0.1148,230420,9,33,0,0,0,CreditCard
0,742,81985,29,0.0894,22162,9,17,0,0,0,CreditCard
0,702,81059,23,0.1189,3421,9,7,1,0,0,CreditCard
0,722,80870,16,0.0951,67232,9,41,1,0,0,CreditCard
0,762,80487,18,0.0774,5872,9,21,0,0,0,CreditCard
0,707,79394,71,0.1461,25478,9,65,0,1,0,CreditCard
0,777,79180,25,0.08,1715,9,8,1,0,0,CreditCard
0,777,79180,16,0.0768,1715,9,8,1,0,0,CreditCard
0,677,78894,19,0.1241,6410,9,41,0,0,0,CreditCard
0,647,78894,15,0.1545,70533,9,79,6,0,0,CreditCard
0,702,75599,43,0.1537,12415,9,47,7,0,0,CreditCard
0,722,74395,33,0.1189,36719,9,61,4,0,0,CreditCard
0,677,74395,59,0.167,81089,9,86,0,1,2,CreditCard
0,742,73896,13,0.0859,13930,9,50,0,0,0,CreditCard
0,702,73771,37,0.1287,14255,9,57,0,0,0,CreditCard
0,752,71371,18,0.08,2932,9,17,0,0,0,CreditCard
0,687,71228,24,0.1103,36164,9,39,1,0,0,CreditCard
0,692,69772,71,0.1387,21357,9,42,1,0,0,CreditCard
0,762,69162,52,0.1148,5331,9,9,2,0,0,CreditCard
0,757,68537,18,0.08,14824,9,30,3,0,0,CreditCard
1,702,67893,6,0.1261,30734,9,83,4,0,1,CreditCard
0,677,67231,43,0.1505,16918,9,90,0,0,0,CreditCard
1,712,66256,4,0.1189,3002,9,5,3,1,0,CreditCard
1,692,64291,18,0.1287,6112,9,81,0,1,0,CreditCard
0,747,63944,16,0.0859,13010,9,36,0,0,0,CreditCard
1,692,63504,17,0.1367,19270,9,97,1,0,1,CreditCard
0,717,62263,8,0.0963,6479,9,38,1,0,0,CreditCard
0,772,61614,18,0.074,14014,9,14,2,0,0,CreditCard
0,757,61342,21,0.0932,29576,9,41,2,0,0,CreditCard
0,732,60029,5,0.0751,9184,9,21,0,0,0,CreditCard
1,792,110311,27,0.1126,23217,9,8,3,0,0,Business
1,717,107553,69,0.1496,1207359,9,56,7,0,0,Business
1,732,105304,70,0.1375,407794,9,20,0,0,0,Business
0,712,100281,71,0.1411,11697,9,33,0,0,0,Business
0,762,99270,70,0.1312,401941,9,20,1,0,0,Business
1,792,97996,55,0.092,997,9,1,2,0,0,Business
0,747,86016,74,0.1739,14556,9,94,0,0,0,Business
0,727,82702,68,0.1136,9466,9,27,1,0,0,Business
0,727,81802,69,0.1253,40110,9,2,0,0,0,Business
0,762,79703,70,0.1284,1900,9,38,4,0,0,Business
0,707,79302,28,0.1284,56283,9,80,5,0,0,Business
0,712,75600,26,0.1253,67614,9,49,0,0,0,Business
0,782,74022,41,0.0788,13925,9,15,0,0,0,Business
0,712,72332,41,0.1136,21367,9,77,1,0,0,Business
0,697,71786,35,0.1379,74042,9,41,1,2,0,Business
0,697,71786,14,0.1739,1837,9,31,3,0,0,Business
0,697,71714,7,0.1704,0,9,0,0,1,0,Business
0,757,68852,67,0.1312,53461,9,50,0,0,0,Business
0,757,64109,9,0.0768,13574,9,24,1,0,0,Business
0,677,54317,11,0.1253,27535,9,54,1,0,0,Business
0,697,100120,57,0.1442,58981,8,84,2,0,0,Spending
1,777,79901,19,0.0859,284,8,0,0,0,0,Spending
1,662,78058,4,0.1426,16964,8,77,1,0,0,Spending
1,742,76748,13,0.0859,3945,8,17,1,1,0,Spending
1,707,73896,68,0.1392,656,8,8,1,0,0,Spending
0,747,71786,13,0.0859,71,8,0,1,0,0,Spending
0,722,71786,16,0.0788,16559,8,31,1,0,0,Spending
0,667,71786,33,0.1355,2549,8,57,0,0,0,Spending
0,787,70801,24,0.0932,2719,8,4,0,0,0,Spending
0,697,70070,12,0.1355,8399,8,41,2,0,0,Spending
0,667,69621,8,0.1392,900,8,19,2,0,0,Spending
0,762,68852,3,0.074,37459,8,6,2,0,0,Spending
0,702,64028,27,0.1103,5394,8,53,1,0,0,Spending
0,762,62785,25,0.0859,5164,8,11,0,0,0,Spending
0,702,59220,15,0.1253,15341,8,40,1,0,0,Spending
0,772,57711,10,0.0768,7549,8,14,2,0,0,Spending
0,797,55511,10,0.074,2198,8,8,0,0,0,Spending
0,727,48631,12,0.1221,2143,8,85,1,0,0,Spending
1,667,109980,59,0.1704,162716,8,73,1,0,0,Other
0,677,103703,4,0.1347,27197,8,46,4,1,0,Other
0,737,102011,71,0.1442,290291,8,82,1,0,0,Other
0,672,97755,21,0.1505,82153,8,88,0,0,0,Other
0,687,95151,21,0.1704,37820,8,90,8,0,0,Other
0,727,94477,44,0.1183,41977,8,25,1,0,0,Other
0,737,94019,41,0.0705,64266,8,60,0,0,0,Other
0,787,90707,26,0.0807,3054,8,5,3,0,0,Other
0,772,88956,45,0.0788,8062,8,8,1,0,0,Other
0,752,87527,41,0.1221,0,8,0,1,0,0,Other
0,762,86782,67,0.1008,5681,8,14,1,0,0,Other
0,667,86630,14,0.1632,157,8,52,1,1,1,Other
0,692,85545,9,0.1218,10930,8,79,1,1,0,Other
1,797,85332,69,0.1253,74,8,0,3,0,0,Other
0,792,84412,23,0.0705,4433,8,3,0,0,0,Other
0,672,84412,16,0.1304,42125,8,50,3,0,0,Other
1,722,83227,33,0.1183,46336,8,49,2,0,0,Other
0,717,82702,27,0.1218,47967,8,73,5,0,0,Other
0,667,80946,38,0.167,4040,8,91,5,2,1,Other
0,687,80602,22,0.1287,9832,8,80,3,1,0,Other
0,687,79302,19,0.1287,22845,8,69,3,0,0,Other
0,722,78643,26,0.0988,31844,8,61,1,0,0,Other
0,792,78183,54,0.1095,37466,8,30,1,0,0,Other
0,682,78058,27,0.1461,6193,8,27,4,0,0,Other
0,807,77844,26,0.0907,0,8,0,2,0,0,Other
0,722,77844,10,0.0963,5961,8,13,2,1,0,Other
0,762,77391,14,0.1051,14494,8,29,6,0,0,Other
0,747,75599,10,0.0859,19817,8,64,1,0,0,Other
0,747,74884,29,0.0938,3425,8,6,0,1,0,Other
0,812,74395,26,0.0774,3477,8,7,0,0,0,Other
0,662,74395,11,0.1443,27954,8,66,4,2,0,Other
0,782,74147,13,0.08,33,8,0,2,0,0,Other
0,737,73820,51,0.1287,116601,8,89,2,0,0,Other
0,767,73642,15,0.08,20991,8,47,2,0,0,Other
0,772,73385,23,0.0774,9910,8,15,1,0,0,Other
0,767,73127,12,0.08,71386,8,11,0,0,0,Other
0,747,73127,37,0.0894,205956,8,32,1,0,0,Other
0,707,73127,53,0.0774,28260,8,45,3,0,0,Other
0,677,73127,22,0.1392,16410,8,37,0,1,1,Other
0,727,72332,8,0.1183,1942,8,77,0,0,0,Other
0,732,71785,13,0.0963,9604,8,38,0,1,0,Other
0,662,71739,44,0.1645,16478,8,84,0,0,0,Other
0,802,71228,37,0.0859,2889,8,14,1,0,0,Other
0,767,71226,5,0.0743,2475,8,5,1,1,0,Other
0,792,69469,28,0.0807,33060,8,21,0,0,0,Other
0,797,68852,26,0.0932,2111,8,4,2,0,0,Other
0,792,68852,31,0.0894,498,8,0,0,0,0,Other
0,777,68852,19,0.08,78935,8,26,7,0,0,Other
0,752,68852,19,0.0907,8575,8,25,1,0,0,Other
0,677,68852,31,0.1734,2737,8,9,6,0,0,Other
0,757,67498,5,0.0768,14538,8,32,1,0,0,Other
1,672,66982,9,0.1166,0,8,0,0,2,0,Other
0,802,66749,58,0.1218,120,8,2,1,0,0,Other
0,742,65487,31,0.0737,56348,8,33,0,0,0,Other
0,792,65485,12,0.074,4432,8,6,0,0,0,Other
0,697,65485,22,0.1284,49391,8,90,2,0,0,Other
0,712,64747,40,0.0963,10,8,0,0,0,0,Other
1,692,64747,4,0.1189,2573,8,67,0,0,1,Other
0,652,64747,13,0.1387,4945,8,64,2,2,1,Other
0,777,63591,5,0.0705,6669,8,23,0,0,0,Other
0,747,63591,33,0.1221,7224,8,73,0,0,0,Other
0,762,63472,23,0.0859,9519,8,17,3,0,0,Other
1,737,63070,26,0.0963,1876,8,12,2,0,0,Other
1,732,61947,24,0.0988,11250,8,17,2,1,0,Other
0,707,61947,12,0.1062,2282,8,69,4,0,0,Other
1,772,61516,12,0.0743,2562,8,14,2,0,0,Other
0,757,61516,7,0.074,13315,8,61,0,0,0,Other
0,722,61516,15,0.1189,919,8,6,0,0,0,Other
0,757,61500,3,0.097,14813,8,36,0,0,0,Other
0,767,60673,22,0.0838,3451,8,19,0,0,0,Other
0,797,59935,8,0.0737,19617,8,24,0,0,0,Other
0,717,59700,14,0.1324,21991,8,102,0,0,0,Other
0,642,57815,4,0.1418,0,8,0,0,1,0,Other
0,687,57711,23,0.1482,4975,8,68,0,1,0,Other
0,767,56641,15,0.0774,7552,8,15,2,0,0,Other
1,682,56641,4,0.1316,10926,8,72,2,1,0,Other
0,732,55511,23,0.1148,438,8,21,1,0,0,Other
0,782,54922,13,0.0932,1303,8,23,0,0,0,Other
0,732,54560,6,0.1392,6704,8,98,1,0,0,Other
0,657,53042,17,0.1538,8686,8,90,0,1,0,Other
0,677,50217,11,0.1254,9961,8,94,1,0,0,Other
0,792,45384,9,0.0705,12748,8,21,1,0,0,Other
0,702,42840,10,0.1062,3361,8,21,1,0,0,Other
0,677,35880,2,0.1426,2252,8,86,1,0,0,Other
0,712,102870,55,0.1209,211463,8,0,4,0,0,HomeRenovation
0,757,101126,57,0.1126,129705,8,62,2,0,0,HomeRenovation
1,777,94019,54,0.1148,1719,8,2,2,0,0,HomeRenovation
0,662,91096,6,0.1442,85359,8,72,0,1,0,HomeRenovation
