"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"191",2008,11,1,6,1438,1349,1733,1657,"YV",7110,"N521LR",115,128,99,36,49,"ORD","SAV",773,4,12,0,0,0,0,36
"192",2008,11,1,6,1400,1147,1753,1556,"YV",7316,"N515MJ",173,189,155,117,133,"IAH","IAD",1190,7,11,117,0,0,0,0
"193",2008,11,2,7,1408,1400,1720,1702,"9E",5815,"96059E",132,122,91,18,8,"IAH","ATL",689,24,17,0,0,10,0,8
"194",2008,11,2,7,659,620,836,756,"9E",2608,"86049E",97,96,67,40,39,"OKC","MEM",432,13,17,0,39,1,0,0
"195",2008,11,2,7,1416,1355,1559,1529,"9E",2292,"87979E",103,94,80,30,21,"MEM","DSM",490,5,18,21,0,9,0,0
"196",2008,11,2,7,700,701,808,750,"9E",2645,"86239E",128,109,74,18,-1,"CAE","MEM",511,8,46,0,0,18,0,0
"197",2008,11,2,7,1710,1635,2040,2013,"9E",2517,"87339E",150,158,126,27,35,"OKC","DTW",900,10,14,0,0,0,0,27
"198",2008,11,2,7,914,915,1224,1153,"9E",2207,"89429E",130,98,86,31,-1,"MEM","JAX",576,5,39,0,0,31,0,0
"199",2008,11,2,7,913,845,1004,940,"9E",2565,"80299E",111,115,85,24,28,"DTW","DSM",534,6,20,24,0,0,0,0
"200",2008,11,2,7,1415,1128,1543,1255,"9E",2277,"85019E",88,87,68,168,167,"PFN","MEM",417,6,14,0,0,1,0,167
"201",2008,11,2,7,1743,1620,1827,1720,"9E",2838,"85019E",44,60,33,67,83,"HSV","MEM",184,7,4,0,0,0,0,67
"202",2008,11,2,7,1810,1815,2147,2115,"AA",487,"N3AJAA",217,180,141,32,-5,"PHL","MIA",1013,10,66,0,0,32,0,0
"203",2008,11,2,7,1907,1845,2105,2035,"AA",1945,"N3CDAA",118,110,88,30,22,"ATL","MIA",595,13,17,14,0,8,0,8
"204",2008,11,2,7,1650,1430,1903,1635,"AA",1599,"N4XKAA",253,245,210,148,140,"ORD","LAS",1515,13,30,0,0,126,0,22
"205",2008,11,2,7,1928,1810,2029,1905,"AA",539,"N3CSAA",181,175,147,84,78,"DFW","LAS",1055,18,16,0,0,84,0,0
"206",2008,11,2,7,1551,1505,1729,1700,"AA",1679,"N534AA",158,175,138,29,46,"TPA","ORD",1012,7,13,4,0,0,0,25
"207",2008,11,2,7,1548,1550,2359,2335,"AA",144,"N3AWAA",311,285,283,24,-2,"LAX","IAD",2288,13,15,0,0,24,0,0
"208",2008,11,2,7,1935,1855,2024,1955,"AA",1758,"N5FNAA",49,60,31,29,40,"MIA","MCO",193,5,13,5,0,0,0,24
"209",2008,11,2,7,1516,1325,1625,1450,"AA",2017,"N245AA",129,145,111,95,111,"DFW","TUS",813,3,15,95,0,0,0,0
"210",2008,11,2,7,2011,1900,2257,2150,"AA",792,"N3CCAA",226,230,203,67,71,"SJU","BWI",1565,6,17,67,0,0,0,0
"211",2008,11,2,7,1023,930,1403,1310,"AA",1600,"N3CSAA",160,160,145,53,53,"DFW","DCA",1192,4,11,53,0,0,0,0
"212",2008,11,2,7,1540,1525,2109,2045,"AA",566,"N4YLAA",209,200,181,24,15,"SFO","DFW",1464,6,22,3,0,9,0,12
"213",2008,11,2,7,719,600,1105,955,"AA",780,"N5CJAA",166,175,150,70,79,"ORD","MIA",1197,4,12,70,0,0,0,0
"214",2008,11,2,7,725,700,1058,1035,"AA",716,"N495AA",153,155,134,23,25,"ORD","MCO",1005,6,13,23,0,0,0,0
"215",2008,11,2,7,1823,1750,2003,1935,"AA",302,"N455AA",100,105,84,28,33,"DFW","OMA",583,2,14,28,0,0,0,0
"216",2008,11,2,7,1929,1500,2152,1725,"AA",734,"N3DGAA",143,145,115,267,269,"MIA","DCA",920,3,25,45,0,0,0,222
"217",2008,11,2,7,1323,1250,1658,1630,"AA",1819,"N368AA",155,160,132,28,33,"DFW","MIA",1121,13,10,28,0,0,0,0
"218",2008,11,2,7,1559,1555,1813,1755,"AA",1578,"N3CDAA",134,120,87,18,4,"MIA","ATL",595,26,21,0,0,18,0,0
"219",2008,11,2,7,1827,1640,1958,1840,"AA",1213,"N574AA",151,180,135,78,107,"TPA","DFW",929,5,11,1,0,0,0,77
"220",2008,11,2,7,1400,1405,1701,1640,"AA",1345,"N595AA",301,275,241,21,-5,"ORD","LAX",1745,25,35,0,0,21,0,0
"221",2008,11,2,7,2104,2010,2349,2325,"AA",1333,"N5DYAA",225,255,202,24,54,"BOS","DFW",1562,5,18,24,0,0,0,0
"222",2008,11,2,7,1840,1825,2236,2210,"AA",1016,"N253AA",176,165,157,26,15,"DFW","ORF",1213,4,15,0,0,26,0,0
"223",2008,11,2,7,1156,1430,1718,1930,"AA",1790,"N244AA",202,180,159,1308,1286,"LAS","STL",1372,4,39,1194,0,22,0,92
"224",2008,11,2,7,1121,1115,1417,1400,"AA",283,"N353AA",356,345,316,17,6,"MIA","LAX",2342,15,25,0,0,11,0,6
"225",2008,11,2,7,1935,1935,2213,2156,"AS",585,"N618AS",158,141,130,17,0,"SNA","PDX",859,8,20,0,0,17,0,0
"226",2008,11,2,7,1438,1340,1543,1439,"AS",187,"N611AS",65,59,42,64,58,"ANC","FAI",261,13,10,58,0,6,0,0
"227",2008,11,2,7,1316,1304,2118,2059,"AS",6,"N513AS",302,295,283,19,12,"LAX","DCA",2311,3,16,12,0,7,0,0
"228",2008,11,2,7,1731,1535,1952,1805,"AS",610,"N320AS",141,150,113,107,116,"SEA","LAS",866,12,16,0,0,107,0,0
"229",2008,11,2,7,1339,1305,1528,1455,"AS",65,"N791AS",109,110,81,33,34,"JNU","ANC",571,4,24,33,0,0,0,0
"230",2008,11,2,7,2203,2140,2321,2257,"AS",721,"N794AS",78,77,58,24,23,"LAX","SFO",337,7,13,23,0,1,0,0
"231",2008,11,2,7,1351,1315,1601,1538,"AS",621,"N618AS",130,143,117,23,36,"LAS","PDX",762,4,9,0,0,0,0,23
"232",2008,11,2,7,2131,1935,53,2315,"AS",654,"N754AS",142,160,122,98,116,"PDX","PHX",1009,3,17,0,0,0,0,98
"233",2008,11,2,7,1506,1430,1712,1638,"AS",314,"N793AS",126,128,103,34,36,"SEA","SFO",679,7,16,0,0,0,0,34
"234",2008,11,2,7,1638,1630,1937,1910,"AS",111,"N597AS",179,160,154,27,8,"SAN","SEA",1050,7,18,8,0,19,0,0
"235",2008,11,2,7,855,810,1118,1041,"AS",602,"N320AS",143,151,121,37,45,"SEA","LAS",866,8,14,0,0,37,0,0
"236",2008,11,2,7,2014,1230,2316,1520,"AS",483,"N774AS",182,170,162,476,464,"SAN","SEA",1050,5,15,464,0,12,0,0
"237",2008,11,2,7,1157,1100,1350,1244,"AS",681,"N614AS",173,164,143,66,57,"DEN","PDX",992,3,27,57,0,9,0,0
"238",2008,11,2,7,1754,1730,1954,1939,"AS",311,"N793AS",120,129,101,15,24,"SFO","SEA",679,6,13,0,0,0,0,15
"239",2008,11,2,7,2335,2245,356,309,"AS",106,"N597AS",201,204,187,47,50,"ANC","SEA",1449,4,10,47,0,0,0,0
"240",2008,11,2,7,1129,810,1334,1048,"B6",125,"N603JB",245,278,214,166,199,"JFK","DEN",1626,6,25,166,0,0,0,0
"241",2008,11,2,7,2137,2059,13,2350,"B6",619,"N634JB",156,171,121,23,38,"JFK","JAX",829,7,28,9,0,0,0,14
"242",2008,11,2,7,2247,2005,117,2301,"B6",586,"N566JB",150,176,130,136,162,"FLL","HPN",1098,5,15,134,0,0,0,2
"243",2008,11,2,7,1900,1831,2018,2000,"B6",1017,"N281JB",78,89,52,18,29,"BOS","JFK",187,6,20,18,0,0,0,0
"244",2008,11,2,7,1848,1550,2215,1849,"B6",511,"N615JB",207,179,156,206,178,"EWR","FLL",1065,3,48,0,0,28,0,178
"245",2008,11,2,7,1736,1630,2122,2011,"CO",1635,"N11206",346,341,276,71,66,"EWR","PHX",2133,13,57,25,0,5,0,41
"246",2008,11,2,7,1542,1200,1852,1455,"CO",576,"N17128",190,175,158,237,222,"EWR","RSW",1068,5,27,222,0,15,0,0
"247",2008,11,2,7,703,705,1412,1356,"CO",280,"N79279",249,231,222,16,-2,"LAS","CLE",1825,5,22,0,0,16,0,0
"248",2008,11,2,7,1106,1015,1440,1353,"CO",1544,"N78509",154,158,134,47,51,"IAH","CLE",1091,5,15,47,0,0,0,0
"249",2008,11,2,7,1052,1042,1427,1338,"CO",1420,"N16703",155,116,96,49,10,"IAH","ATL",689,7,52,10,0,39,0,0
"250",2008,11,2,7,1849,1804,2124,2040,"DL",849,"N750AT",155,156,108,44,45,"EWR","ATL",745,11,36,8,0,0,0,36
"251",2008,11,2,7,858,845,1034,1010,"DL",879,"N140LL",96,85,61,24,13,"ATL","TPA",406,5,30,13,0,11,0,0
"252",2008,11,2,7,1846,1654,2148,1925,"DL",147,"N665DN",182,151,104,143,112,"EWR","ATL",745,16,62,0,0,31,0,112
"253",2008,11,2,7,612,612,857,832,"DL",991,"N939DL",165,140,106,25,0,"ROC","ATL",749,33,26,0,0,25,0,0
"254",2008,11,2,7,1344,1345,1940,1925,"DL",696,"N641DL",236,220,197,15,-1,"SLC","ATL",1589,16,23,0,0,15,0,0
"255",2008,11,2,7,1842,1830,2015,1958,"DL",1283,"N644DL",93,88,61,17,12,"RDU","ATL",356,20,12,0,0,5,0,12
"256",2008,11,2,7,1123,1120,1721,1656,"DL",1512,"N649DL",238,216,198,25,3,"SLC","ATL",1589,10,30,0,0,25,0,0
"257",2008,11,2,7,2056,1652,2317,2000,"DL",686,"N688DL",141,188,124,197,244,"TPA","JFK",1005,6,11,0,0,0,0,197
"258",2008,11,2,7,1918,1905,2035,2013,"DL",792,"N917DE",137,128,100,22,13,"ATL","ORD",606,7,30,13,0,9,0,0
"259",2008,11,2,7,2141,2116,2338,2323,"DL",1718,"N945DL",117,127,94,15,25,"ATL","ROC",749,3,20,0,0,15,0,0
"260",2008,11,2,7,2037,2000,2202,2126,"DL",1528,"N690DL",85,86,53,36,37,"ATL","RDU",356,9,23,0,0,0,0,36
"261",2008,11,2,7,2050,2020,2214,2135,"DL",9,"N658DL",84,75,46,39,30,"ATL","JAX",270,7,31,26,0,9,0,4
"262",2008,11,2,7,1154,1140,1906,1846,"DL",44,"N377DA",252,246,226,20,14,"SAN","CVG",1865,7,19,14,0,6,0,0
"263",2008,11,2,7,1709,1702,1926,1909,"DL",1676,"N982DL",77,67,38,17,7,"BNA","ATL",214,13,26,0,0,10,0,7
"264",2008,11,2,7,1706,1626,1743,1704,"DL",1558,"N672DL",97,98,62,39,40,"ATL","MSY",425,10,25,0,0,0,0,39
"265",2008,11,2,7,747,750,916,859,"DL",1636,"N680DA",89,69,51,17,-3,"SAV","ATL",215,21,17,0,0,17,0,0
"266",2008,11,2,7,1008,1000,1609,1541,"DL",1423,"N913DN",241,221,213,28,8,"SLC","CLE",1565,4,24,8,0,20,0,0
"267",2008,11,2,7,959,935,1147,1121,"DL",1630,"N665DN",108,106,74,26,24,"ATL","RSW",515,6,28,24,0,2,0,0
"268",2008,11,2,7,949,955,1623,1608,"DL",1162,"N385DN",274,253,241,15,-6,"SLC","TPA",1887,4,29,0,0,15,0,0
"269",2008,11,2,7,1449,1250,1650,1458,"EV",5021,"N720EV",61,68,39,112,119,"BNA","ATL",214,8,14,0,0,0,0,112
"270",2008,11,2,7,1756,1745,1901,1840,"EV",5107,"N331CA",65,55,38,21,11,"AGS","ATL",143,17,10,0,0,10,0,11
"271",2008,11,2,7,1231,1212,1526,1500,"EV",5092,"N834AS",115,108,83,26,19,"FSM","ATL",579,18,14,8,0,7,0,11
"272",2008,11,2,7,958,842,1112,940,"EV",5644,"N921EV",74,58,31,92,76,"ATL","CAE",191,4,39,76,0,16,0,0
"273",2008,11,2,7,1915,1757,2051,1925,"EV",5261,"N754EV",96,88,54,86,78,"SDF","ATL",321,30,12,0,0,8,0,78
"274",2008,11,2,7,1943,1846,2038,1944,"EV",5441,"N850AS",55,58,30,54,57,"ATL","AVL",164,3,22,54,0,0,0,0
"275",2008,11,2,7,1317,1211,1455,1400,"EV",5002,"N355CA",98,109,84,55,66,"ATL","FNT",644,4,10,55,0,0,0,0
"276",2008,11,2,7,1245,1245,1419,1359,"EV",5367,"N825AS",94,74,64,20,0,"GNV","ATL",300,12,18,0,0,20,0,0
"277",2008,11,2,7,1259,1205,1410,1327,"EV",5609,"N921EV",71,82,53,43,54,"ATL","LYH",389,2,16,0,0,0,0,43
"278",2008,11,2,7,1458,1355,1747,1701,"EV",5500,"N980EV",109,126,94,46,63,"MKE","ATL",669,7,8,0,0,0,0,46
"279",2008,11,2,7,1751,1705,1921,1819,"EV",5555,"N379CA",90,74,42,62,46,"ATL","CLT",227,5,43,46,0,16,0,0
"280",2008,11,2,7,1231,1215,1500,1436,"EV",5460,"N881AS",149,141,117,24,16,"ATL","PVD",903,3,29,16,0,8,0,0
"281",2008,11,2,7,1329,1215,1429,1322,"EV",5500,"N980EV",120,127,94,67,74,"ATL","MKE",669,7,19,67,0,0,0,0
"282",2008,11,2,7,2016,1905,2236,2128,"F9",438,"N945FR",80,83,65,68,71,"DEN","OMA",472,5,10,4,0,0,0,64
"283",2008,11,2,7,1910,1805,2108,1958,"F9",859,"N927FR",118,113,91,70,65,"DEN","PHX",602,5,22,65,0,5,0,0
"284",2008,11,2,7,1956,1805,2146,1901,"F9",773,"N926FR",170,116,102,165,111,"DEN","LAS",629,14,54,65,0,56,0,44
"285",2008,11,2,7,1607,1515,1905,1813,"F9",285,"N805FR",118,118,100,52,52,"DEN","STL",770,7,11,3,0,49,0,0
"286",2008,11,2,7,1232,1040,1546,1401,"F9",144,"N812FR",134,141,117,105,112,"DEN","IAH",861,7,10,105,0,0,0,0
"287",2008,11,2,7,2107,1933,2145,2022,"F9",821,"N923FR",98,109,81,83,94,"MCI","DEN",533,9,8,0,0,6,0,77
"288",2008,11,2,7,2222,2155,2321,2254,"F9",789,"N923FR",119,119,99,27,27,"DEN","LAS",629,10,10,0,0,17,0,10
"289",2008,11,2,7,1144,1150,1714,1659,"F9",724,"N202FR",210,189,188,15,-6,"DEN","DCA",1476,7,15,0,0,15,0,0
"290",2008,11,2,7,2044,1945,2223,2125,"FL",771,"N330AT",279,280,240,58,59,"ATL","LAS",1747,13,26,0,0,58,0,0
"291",2008,11,2,7,2210,2110,2317,2225,"MQ",3135,"N822MQ",67,75,53,52,60,"SJC","LAX",308,4,10,0,0,0,0,52
"292",2008,11,2,7,1516,1505,1644,1625,"MQ",3164,"N854MQ",88,80,71,19,11,"SAN","SJC",417,1,16,0,0,8,0,11
"293",2008,11,2,7,1105,1015,1246,1145,"MQ",3169,"N853MQ",101,90,69,61,50,"SFO","SNA",372,7,25,0,0,11,0,50
"294",2008,11,2,7,738,725,842,820,"MQ",4122,"N610MQ",124,115,95,22,13,"BUF","ORD",473,6,23,13,0,9,0,0
"295",2008,11,2,7,1256,1150,1509,1420,"MQ",3676,"N668MQ",133,150,111,49,66,"MSN","DFW",821,13,9,42,0,0,0,7
"296",2008,11,2,7,1604,1540,1718,1700,"MQ",3140,"N822MQ",74,80,52,18,24,"LAX","SJC",308,8,14,2,0,0,0,16
"297",2008,11,2,7,1907,1725,1933,1805,"MQ",4236,"N693MQ",86,100,62,88,102,"CLE","ORD",316,5,19,44,0,39,0,5
"298",2008,11,2,7,1322,1325,1512,1430,"MQ",4676,"N712MQ",110,65,45,42,-3,"DCA","JFK",213,6,59,0,0,42,0,0
"299",2008,11,2,7,1359,1350,1501,1440,"MQ",3001,"N854MQ",62,50,26,21,9,"LAX","SAN",109,21,15,4,0,12,0,5
"300",2008,11,2,7,2102,2045,2225,2205,"MQ",3471,"N847MQ",83,80,58,20,17,"DFW","BTR",383,5,20,17,0,3,0,0
"301",2008,11,2,7,1956,1910,2049,2000,"MQ",3928,"N618MQ",53,50,24,49,46,"ORD","CMI",135,3,26,46,0,3,0,0
"302",2008,11,2,7,1314,1215,1354,1310,"MQ",3953,"N645MQ",40,55,25,44,59,"MSN","ORD",109,5,10,0,0,0,0,44
"303",2008,11,2,7,2028,1950,2236,2210,"MQ",4028,"N631MQ",128,140,108,26,38,"ORD","MSY",837,3,17,24,0,0,0,2
"304",2008,11,2,7,1602,1445,1725,1605,"MQ",3158,"N818MQ",83,80,61,80,77,"SNA","SJC",342,3,19,0,0,3,0,77
"305",2008,11,2,7,1336,1315,1436,1405,"MQ",3021,"N822MQ",60,50,32,31,21,"LAX","SAN",109,10,18,0,0,10,0,21
"306",2008,11,2,7,1032,910,1255,1125,"MQ",3675,"N645MQ",143,135,121,90,82,"DFW","MSN",821,8,14,82,0,8,0,0
"307",2008,11,2,7,1442,1445,1632,1615,"MQ",3167,"N821MQ",110,90,73,17,-3,"SFO","SNA",372,15,22,0,0,17,0,0
"308",2008,11,2,7,1911,1830,2028,1950,"MQ",3724,"N644MQ",77,80,59,38,41,"CRP","DFW",354,7,11,0,0,0,0,38
"309",2008,11,2,7,2122,2122,2315,2259,"NW",1774,"N370NW",113,97,64,16,0,"DTW","PHL",453,11,38,0,0,16,0,0
"310",2008,11,2,7,1527,1445,1618,1540,"NW",452,"N781NC",51,55,30,38,42,"MEM","LIT",129,7,14,38,0,0,0,0
"311",2008,11,2,7,1715,1537,1915,1757,"NW",263,"N357NW",240,260,213,78,98,"DTW","PHX",1671,4,23,78,0,0,0,0
"312",2008,11,2,7,1644,1625,1741,1717,"NW",1766,"N781NC",57,52,28,24,19,"LIT","MEM",129,5,24,0,0,5,0,19
"313",2008,11,2,7,1512,1440,1721,1649,"NW",879,"N361NB",249,249,227,32,32,"MEM","LAX",1619,8,14,32,0,0,0,0
"314",2008,11,2,7,835,835,1103,1046,"NW",179,"N335NB",268,251,214,17,0,"MEM","LAX",1619,40,14,0,0,17,0,0
"315",2008,11,2,7,911,850,1305,1237,"NW",1632,"N339NW",174,167,142,28,21,"IAH","DTW",1076,13,19,21,0,7,0,0
"316",2008,11,2,7,1515,1450,1933,1858,"NW",805,"N591NW",378,368,349,35,25,"SEA","OGG",2640,9,20,1,0,10,0,24
"317",2008,11,2,7,2203,2210,527,512,"NW",208,"N581NW",264,242,243,15,-7,"SEA","DTW",1927,5,16,0,0,15,0,0
"318",2008,11,2,7,1925,1800,224,48,"NW",1198,"N364NB",239,228,208,96,85,"LAS","DTW",1750,10,21,0,0,11,0,85
"319",2008,11,2,7,1337,1332,1537,1517,"NW",704,"N326US",120,105,87,20,5,"DTW","BOS",632,7,26,0,0,20,0,0
"320",2008,11,2,7,1325,1310,1500,1433,"OH",6556,"N378CA",95,83,74,27,15,"CVG","DCA",411,5,16,15,0,12,0,0
"321",2008,11,2,7,1145,1055,1325,1159,"OO",4813,"N805SK",160,124,96,86,50,"SLC","SFO",599,6,58,0,0,76,0,10
"322",2008,11,2,7,1259,1111,1502,1248,"OO",5572,"N565SW",123,97,82,134,108,"SFO","MFR",329,1,40,35,0,26,0,73
"323",2008,11,2,7,1630,1605,1709,1649,"OO",5806,"N748SK",99,104,82,20,25,"TUL","DEN",541,8,9,0,0,0,0,20
"324",2008,11,2,7,1901,1850,2035,2015,"OO",4380,"N821SK",94,85,56,20,11,"ATL","CVG",373,6,32,2,0,9,0,9
"325",2008,11,2,7,1851,1836,1947,1927,"OO",5441,"N568SW",56,51,35,20,15,"LAX","PSP",110,7,14,0,0,5,0,15
"326",2008,11,2,7,947,940,1108,1049,"OO",4800,"N611SK",141,129,102,19,7,"SLC","SEA",689,5,34,7,0,12,0,0
"327",2008,11,2,7,2114,2050,2154,2131,"OO",5716,"N393SW",40,41,23,23,24,"SFO","MOD",78,2,15,0,0,0,0,23
"328",2008,11,2,7,710,710,816,759,"OO",5727,"N568SW",66,49,55,17,0,"PDX","OTH",170,4,7,0,0,17,0,0
"329",2008,11,2,7,1516,1221,1601,1306,"OO",5525,"N567SW",45,45,22,175,175,"SFO","SMF",86,4,19,12,0,0,0,163
"330",2008,11,2,7,2155,2054,2314,2210,"OO",5490,"N218SW",79,76,56,64,61,"SFO","SBA",262,3,20,2,0,3,0,59
"331",2008,11,2,7,1906,1825,2105,2030,"OO",2568,"N498CA",59,65,46,35,41,"MKE","DAY",284,3,10,35,0,0,0,0
"332",2008,11,2,7,919,816,1109,1016,"OO",5763,"N568SW",110,120,96,53,63,"OTH","SFO",412,7,7,0,0,36,0,17
"333",2008,11,2,7,1823,1642,1959,1813,"OO",5788,"N221SW",96,91,67,106,101,"LAS","FAT",258,5,24,0,0,5,0,101
"334",2008,11,2,7,1745,1514,1820,1544,"OO",4697,"N812SK",95,90,67,156,151,"SLC","LAS",368,7,21,0,0,156,0,0
"335",2008,11,2,7,1313,1310,1538,1514,"OO",5986,"N773SK",85,64,40,24,3,"ORD","DAY",240,6,39,0,0,21,0,3
"336",2008,11,2,7,2057,2035,2151,2126,"OO",5462,"N235SW",54,51,30,25,22,"LAX","PSP",110,5,19,0,0,3,0,22
"337",2008,11,2,7,1926,1829,2041,1938,"OO",5536,"N295SW",75,69,52,63,57,"LAX","FAT",209,5,18,0,0,6,0,57
"338",2008,11,2,7,2015,1959,2105,2049,"OO",5441,"N568SW",50,50,31,16,16,"PSP","LAX",110,7,12,0,0,0,0,16
"339",2008,11,2,7,1431,1324,1533,1445,"OO",5476,"N584SW",62,81,52,48,67,"ACV","SFO",250,3,7,0,0,0,0,48
"340",2008,11,2,7,2112,1953,2156,2046,"OO",5594,"N290SW",44,53,30,70,79,"LAX","SAN",109,3,11,70,0,0,0,0
"341",2008,11,2,7,658,600,932,842,"OO",4758,"N863AS",94,102,79,50,58,"ONT","SLC",558,4,11,50,0,0,0,0
"342",2008,11,2,7,1845,1820,2107,2045,"OO",2515,"N986CA",82,85,64,22,25,"MKE","PIT",431,6,12,7,0,0,0,15
"343",2008,11,2,7,1652,1635,1735,1719,"OO",4843,"N455SW",103,104,84,16,17,"SLC","SMF",532,3,16,13,0,0,0,3
"344",2008,11,2,7,1651,1620,1812,1736,"OO",5428,"N270YV",81,76,67,36,31,"ACV","SFO",250,5,9,0,0,5,0,31
"345",2008,11,2,7,2009,1933,2138,2056,"OO",6370,"N944SW",89,83,64,42,36,"ONT","SFO",363,8,17,0,0,27,0,15
"346",2008,11,2,7,1235,1143,1410,1304,"OO",5478,"N584SW",95,81,63,66,52,"SFO","ACV",250,2,30,20,0,14,0,32
"347",2008,11,2,7,1721,1646,1812,1739,"OO",5961,"N699BR",51,53,27,33,35,"ORD","PIA",130,4,20,33,0,0,0,0
"348",2008,11,2,7,1926,1906,2042,2015,"OO",6365,"N752SK",136,129,99,27,20,"SLC","SFO",599,4,33,0,0,25,0,2
"349",2008,11,2,7,1453,1427,1626,1608,"OO",6533,"N959SW",93,101,77,18,26,"DEN","IDA",458,3,13,18,0,0,0,0
"350",2008,11,2,7,1658,1555,1827,1717,"OO",5416,"N566SW",89,82,78,70,63,"SBA","SFO",262,5,6,0,0,7,0,63
"351",2008,11,2,7,1057,1020,1138,1059,"OO",5925,"N748SK",41,39,15,39,37,"DEN","COS",72,6,20,37,0,2,0,0
"352",2008,11,2,7,1356,1320,1420,1349,"OO",6011,"N982SW",84,89,57,31,36,"LEX","ORD",323,13,14,0,0,0,0,31
"353",2008,11,2,7,2125,1956,2214,2052,"OO",5796,"N565SW",49,56,33,82,89,"SFO","CIC",153,4,12,0,0,0,0,82
"354",2008,11,2,7,1642,1637,1833,1815,"OO",6639,"N939SW",111,98,81,18,5,"BZN","DEN",525,10,20,1,0,13,0,4
"355",2008,11,2,7,1546,1509,1644,1621,"OO",5540,"N295UX",58,72,44,23,37,"FAT","LAX",209,7,7,1,0,0,0,22
"356",2008,11,2,7,1213,1144,1222,1203,"OO",5811,"N952SW",69,79,47,19,29,"CVG","ORD",264,8,14,0,0,0,0,19
"357",2008,11,2,7,1240,1240,1357,1338,"OO",6588,"N929SW",77,58,33,19,0,"SFO","RNO",192,11,33,0,0,19,0,0
"358",2008,11,2,7,1833,1814,2045,1949,"UA",522,"N942UA",132,95,70,56,19,"SAN","SFO",447,4,58,0,0,56,0,0
"359",2008,11,2,7,1107,1054,1318,1213,"UA",1520,"N495UA",191,139,110,65,13,"PHX","SFO",651,6,75,0,0,60,0,5
"360",2008,11,2,7,1700,1458,1928,1730,"UA",121,"N574UA",268,272,226,118,122,"ORD","LAX",1745,11,31,118,0,0,0,0
"361",2008,11,2,7,1340,1325,1521,1459,"UA",111,"N327UA",101,94,62,22,15,"SFO","SAN",447,2,37,0,0,7,0,15
"362",2008,11,2,7,1258,1155,1500,1401,"UA",1463,"N485UA",242,246,204,59,63,"ORD","LAS",1515,6,32,0,0,28,0,31
"363",2008,11,2,7,2137,1831,2324,2035,"UA",1227,"N526UA",227,244,200,169,186,"BWI","DEN",1491,12,15,94,0,0,0,75
"364",2008,11,2,7,1611,1550,1906,1842,"UA",446,"N829UA",115,112,96,24,21,"ORD","CLT",599,4,15,21,0,3,0,0
"365",2008,11,2,7,544,544,938,922,"UA",696,"N520UA",174,158,138,16,0,"SEA","DEN",1024,16,20,0,0,16,0,0
"366",2008,11,2,7,11,2139,148,2314,"UA",485,"N526UA",157,155,135,154,152,"DEN","SMF",910,6,16,0,0,2,0,152
"367",2008,11,2,7,1717,1614,123,29,"UA",28,"N555UA",306,315,286,54,63,"LAX","JFK",2475,5,15,54,0,0,0,0
"368",2008,11,2,7,1719,1630,1752,1715,"UA",595,"N815UA",93,105,69,37,49,"OMA","DEN",472,16,8,0,0,0,0,37
"369",2008,11,2,7,1954,1739,2108,1925,"UA",343,"N462UA",134,166,118,103,135,"PVD","ORD",849,4,12,0,0,0,0,103
"370",2008,11,2,7,2111,2024,2254,2230,"UA",1567,"N453UA",223,246,201,24,47,"ORD","LAS",1515,7,15,0,0,24,0,0
"371",2008,11,2,7,1059,1100,1705,1645,"UA",1546,"N478UA",246,225,224,20,-1,"DEN","MIA",1709,7,15,0,0,20,0,0
"372",2008,11,2,7,1458,1429,1811,1747,"UA",1190,"N537UA",133,138,109,24,29,"LAX","DEN",862,7,17,24,0,0,0,0
"373",2008,11,2,7,1446,1241,1556,1359,"UA",1574,"N402UA",70,78,46,117,125,"LAX","LAS",236,7,17,0,0,117,0,0
"374",2008,11,2,7,1142,1025,1307,1210,"UA",900,"N419UA",85,105,72,57,77,"SAN","SFO",447,4,9,0,0,57,0,0
"375",2008,11,2,7,1542,1315,1733,1505,"UA",1589,"N497UA",111,110,75,148,147,"LAS","SFO",414,5,31,7,0,1,0,140
"376",2008,11,2,7,1706,1655,2353,2334,"US",224,"N820AW",287,279,274,19,11,"PHX","BOS",2300,5,8,0,0,10,0,9
"377",2008,11,2,7,1048,935,1237,1148,"US",1239,"N958UW",169,193,155,49,73,"PHL","MSY",1088,3,11,49,0,0,0,0
"378",2008,11,2,7,1721,1640,1819,1750,"US",1852,"N960UW",58,70,42,29,41,"PHL","ALB",212,2,14,0,0,0,0,29
"379",2008,11,2,7,1844,1833,2006,1946,"US",1853,"N960UW",82,73,55,20,11,"ALB","PHL",212,17,10,0,0,9,0,11
"380",2008,11,2,7,2329,2235,726,626,"US",52,"N640AW",297,291,279,60,54,"LAS","JFK",2248,6,12,0,0,6,0,54
"381",2008,11,2,7,1514,1326,1719,1530,"US",595,"N302AW",125,124,106,109,108,"PDX","LAS",762,5,14,0,0,109,0,0
"382",2008,11,2,7,2114,2110,2339,2300,"US",94,"N157AW",205,170,181,39,4,"PHX","PDX",1009,6,18,4,0,35,0,0
